FID,OBJECTID_1,NOMBRE_ENT,CATEGORIA,DEPARTAMEN,COD_DEPART,COD_MUNICI,AREA_KM,OBSERVACIO,PK_CUE,ACTO_ADMIN,ESCALA_150,ESCALA_200,ESCALA_300,ESCALA_350,ESCALA_400,ESCALA_500,ESCALA_750,ESCALA_100,SHAPE_Leng,SHAPE_Area
899,"5,083.000000000000000",Pailitas,M,CESAR,20,517,533.175467079999980, ,"502,590.000000000000000", ,0,0,0,0,0,0,0,0,1.083461716330000,0.043830617986300
900,"5,084.000000000000000",SAN PELAYO,M,CÓRDOBA,23,686,441.967430519999990, ,"502,592.000000000000000", ,0,0,0,0,0,0,0,0,1.802674488940000,0.036303767448600
901,"5,085.000000000000000",GRAMALOTE,M,NORTE DE SANTANDER,54,313,149.397815689999990, ,"502,578.000000000000000", ,0,0,0,0,0,0,0,0,0.662758869986000,0.012244659536900
902,"5,086.000000000000000",DURANIA,M,NORTE DE SANTANDER,54,239,176.021733790000010, ,"502,552.000000000000000", ,0,0,0,0,0,0,0,0,0.591812369298000,0.014419812499800
903,"5,087.000000000000000",CÁCHIRA,M,NORTE DE SANTANDER,54,128,615.368573009999980, ,"502,554.000000000000000", ,0,0,0,0,0,0,0,0,1.571591811300000,0.050370417274600
904,"5,088.000000000000000",PAMPLONA,M,NORTE DE SANTANDER,54,518,299.618835010000000, ,"502,507.000000000000000", ,0,0,0,0,0,0,0,0,1.009958036500000,0.024524581724900
905,"5,089.000000000000000",CHINÁCOTA,M,NORTE DE SANTANDER,54,172,167.652539060000010, ,"502,531.000000000000000", ,0,0,0,0,0,0,0,0,0.742905274756000,0.013727998943400
906,"5,090.000000000000000",MERCADERES,M,CAUCA,19,450,697.832837039999960, ,"501,449.000000000000000", ,0,0,0,0,0,0,0,0,1.247067856890000,0.056552406590200
907,"5,091.000000000000000",Miraflores,M,Guaviare,95,200,"12,807.737702200000000", ,"501,461.000000000000000", ,0,0,0,0,0,0,0,0,7.436530274940000,1.039432558990000
908,"5,092.000000000000000",MACANAL,M,BOYACÁ,15,425,199.018809490000000, ,"501,485.000000000000000", ,0,0,0,0,0,0,0,0,0.651668464115000,0.016225056766000
909,"5,093.000000000000000",Magangué,M,Bolívar,13,430,"1,129.917595970000100", ,"502,664.000000000000000", ,0,0,0,0,0,0,0,0,2.219872312060000,0.093063322198900
910,"5,094.000000000000000",PANÁ-PANÁ (Campo Alegre),CD,GUAINÍA,94,887,"10,196.363739300001000",En proceso de Aprobación. Sujeto a cambios,"500,771.000000000000000", ,0,0,0,0,0,0,0,0,0.000082651752387,0.000000000001781
911,"5,095.000000000000000",SUBACHOQUE,M,CUNDINAMARCA,25,769,209.010633149999990, ,"501,495.000000000000000", ,0,0,0,0,0,0,0,0,0.666452083325000,0.017042550458500
912,"5,096.000000000000000",TENZA,M,BOYACÁ,15,798,46.051562099999998, ,"501,505.000000000000000", ,0,0,0,0,0,0,0,0,0.306655056564000,0.003755089046830
913,"5,097.000000000000000",TIBIRITA,M,CUNDINAMARCA,25,807,57.076702840000003, ,"501,515.000000000000000", ,0,0,0,0,0,0,0,0,0.326193309984000,0.004654333537080
914,"5,098.000000000000000",ARMERO (Guayabal),M,TOLIMA,73,055,439.257141250000020, ,"501,525.000000000000000", ,0,0,0,0,0,0,0,0,1.357699811080000,0.035812192398600
915,"5,099.000000000000000",GARAGOA,M,BOYACÁ,15,299,196.381129210000010, ,"501,537.000000000000000", ,0,0,0,0,0,0,0,0,0.595645127510000,0.016012794733800
916,"5,100.000000000000000",COGUA,M,CUNDINAMARCA,25,200,133.437626849999990, ,"501,547.000000000000000", ,0,0,0,0,0,0,0,0,0.617233601039000,0.010882540470300
917,"5,101.000000000000000",CONDOTO,M,CHOCÓ,27,205,466.692368279999980, ,"501,557.000000000000000", ,0,0,0,0,0,0,0,0,1.485237295580000,0.037990052197100
918,"5,102.000000000000000",APÍA,M,RISARALDA,66,045,148.725240520000000, ,"501,567.000000000000000", ,0,0,0,0,0,0,0,0,0.691259741579000,0.012117064766000
919,"5,103.000000000000000",RIO IRÓ (Santa Rita),M,CHOCÓ,27,580,326.052609280000010, ,"501,577.000000000000000", ,0,0,0,0,0,0,0,0,1.130565089520000,0.026547336955300
920,"5,104.000000000000000",LA PEÑA,M,CUNDINAMARCA,25,398,129.567894099999990, ,"501,589.000000000000000", ,0,0,0,0,0,0,0,0,0.549177029556000,0.010568272047600
921,"5,105.000000000000000",YOPAL,M,CASANARE,85,001,"2,485.804965509999900", ,"501,734.000000000000000", ,0,0,0,0,0,0,0,0,2.968557679620000,0.202570117431000
922,"5,106.000000000000000",RÁQUIRA,M,BOYACÁ,15,600,218.606242540000010, ,"501,744.000000000000000", ,0,0,0,0,0,0,0,0,0.697667732876000,0.017838513286800
923,"5,107.000000000000000",MUZO,M,BOYACÁ,15,480,137.538824820000000, ,"501,754.000000000000000", ,0,0,0,0,0,0,0,0,0.666384588621000,0.011224536670400
924,"5,108.000000000000000",CHIVATÁ,M,BOYACÁ,15,187,49.271306690000003, ,"501,763.000000000000000", ,0,0,0,0,0,0,0,0,0.416513229017000,0.004020476148670
925,"5,109.000000000000000",IZA,M,BOYACÁ,15,362,34.375382139999999, ,"501,773.000000000000000", ,0,0,0,0,0,0,0,0,0.268676602620000,0.002804755973200
926,"5,110.000000000000000",Arroyohondo,M,Bolívar,13,062,162.754112350000010, ,"503,076.000000000000000", ,0,0,0,0,0,0,0,0,0.740887962792000,0.013427083520700
927,"5,111.000000000000000",Arjona,M,Bolívar,13,052,590.742186380000020, ,"503,078.000000000000000", ,0,0,0,0,0,0,0,0,1.277346458140000,0.048697899799300
928,"5,112.000000000000000",Suan,M,Atlántico,08,770,42.306366720000000, ,"503,080.000000000000000", ,0,0,0,0,0,0,0,0,0.291293154853000,0.003491212192210
929,"5,113.000000000000000",San Diego,M,Cesar,20,750,648.412172540000030, ,"503,082.000000000000000", ,0,0,0,0,0,0,0,0,2.030338074910000,0.053486226852400
930,"5,114.000000000000000",Calamar,M,Bolívar,13,140,262.061721509999980, ,"503,084.000000000000000", ,0,0,0,0,0,0,0,0,1.218368184240000,0.021618711520400
931,"5,115.000000000000000",Cerro de San Antonio,M,Magdalena,47,161,175.042227440000000, ,"503,086.000000000000000", ,0,0,0,0,0,0,0,0,0.682334191599000,0.014444664041000
932,"5,116.000000000000000",Algarrobo,M,Magdalena,47,030,407.403717540000000, ,"503,090.000000000000000", ,0,0,0,0,0,0,0,0,1.213583554370000,0.033620715553800
933,"5,117.000000000000000",MUTISCUA,M,NORTE DE SANTANDER,54,480,160.009664829999990, ,"502,487.000000000000000", ,0,0,0,0,0,0,0,0,0.528782272605000,0.013096437892700
934,"5,118.000000000000000",JAMUNDÍ,M,VALLE DEL CAUCA,76,364,633.211547640000050, ,"500,901.000000000000000", ,0,0,0,0,0,0,0,0,1.631947900820000,0.051419177388400
935,"5,119.000000000000000",PINILLOS,M,BOLÍVAR,13,549,773.901882140000000, ,"502,594.000000000000000", ,0,0,0,0,0,0,0,0,2.075924334260000,0.063611883765600
936,"5,120.000000000000000",San Benito Abad,M,Sucre,70,678,"1,600.968140340000000", ,"502,596.000000000000000", ,0,0,0,0,0,0,0,0,2.991125514650000,0.131513144664000
937,"5,121.000000000000000",PUERTO ESCONDIDO,M,CÓRDOBA,23,574,413.649066319999970,En proceso de Aprobación. Sujeto a cambios,"502,598.000000000000000", ,0,0,0,0,0,0,0,0,1.084948658720000,0.034099698598700
938,"5,122.000000000000000",COTORRA,M,CÓRDOBA,23,300,88.779588020000006, ,"502,600.000000000000000", ,0,0,0,0,0,0,0,0,0.601679832119000,0.007294851825710
939,"5,123.000000000000000",CHINÚ,M,CÓRDOBA,23,182,591.977125300000010, ,"502,606.000000000000000", ,0,0,0,0,0,0,0,0,1.572722542150000,0.048656003836000
940,"5,124.000000000000000",El Roble,M,Sucre,70,233,201.624299729999990, ,"502,608.000000000000000", ,0,0,0,0,0,0,0,0,1.224607298900000,0.016576420756100
941,"5,125.000000000000000",MARGARITA,M,BOLÍVAR,13,440,294.812264299999980, ,"502,610.000000000000000", ,0,0,0,0,0,0,0,0,0.967534199487000,0.024244835275600
942,"5,126.000000000000000",Galeras,M,Sucre,70,235,310.574301240000010, ,"502,612.000000000000000", ,0,0,0,0,0,0,0,0,0.986654020069000,0.025510842556600
943,"5,127.000000000000000",SAN FERNANDO,M,BOLÍVAR,13,650,319.048359870000010, ,"502,614.000000000000000", ,0,0,0,0,0,0,0,0,1.097423017620000,0.026240133567000
944,"5,128.000000000000000",CHIMA,M,CÓRDOBA,23,168,323.862435650000010, ,"502,616.000000000000000", ,0,0,0,0,0,0,0,0,0.905359225659000,0.026618312835900
945,"5,129.000000000000000",SAMPUÉS,M,SUCRE,70,670,216.919324090000000, ,"502,618.000000000000000", ,0,0,0,0,0,0,0,0,0.962025438553000,0.017835838314100
946,"5,130.000000000000000",SAN ANDRÉS DE SOTAVENTO,M,CÓRDOBA,23,670,219.886831550000010, ,"502,620.000000000000000", ,0,0,0,0,0,0,0,0,0.938987225308000,0.018075458594300
947,"5,131.000000000000000",Mompós,M,Bolívar,13,468,653.020146670000030, ,"502,624.000000000000000", ,0,0,0,0,0,0,0,0,1.338784492380000,0.053712779499000
948,"5,132.000000000000000",TUCHÍN,M,CÓRDOBA,23,815,103.712545750000000, ,"502,626.000000000000000", ,0,0,0,0,0,0,0,0,0.543154387173000,0.008527635780720
949,"5,133.000000000000000",Cicuco,M,Bolívar,13,188,131.419078990000000, ,"502,630.000000000000000", ,0,0,0,0,0,0,0,0,0.513370467267000,0.010811872101000
950,"5,134.000000000000000",Moñitos,M,Córdoba,23,500,203.810733690000010,En proceso de Aprobación. Sujeto a cambios,"502,632.000000000000000", ,0,0,0,0,0,0,0,0,0.770751042187000,0.016876022286900
951,"5,135.000000000000000",Corozal,M,Sucre,70,215,271.788311920000010, ,"502,638.000000000000000", ,0,0,0,0,0,0,0,0,1.319873803180000,0.022351399701500
952,"5,136.000000000000000",Momil,M,Córdoba,23,464,168.828403729999990, ,"502,640.000000000000000", ,0,0,0,0,0,0,0,0,0.655193307221000,0.013882105949900
953,"5,137.000000000000000",Purisíma,M,Córdoba,23,586,123.779838119999990, ,"502,642.000000000000000", ,0,0,0,0,0,0,0,0,0.793743189325000,0.010177779974900
954,"5,138.000000000000000",Guamal,M,Magdalena,47,318,555.560999670000000, ,"502,644.000000000000000", ,0,0,0,0,0,0,0,0,1.125944344940000,0.046343036997000
955,"5,139.000000000000000",EL BANCO,M,MAGDALENA,47,245,826.782666999999950, ,0.000000000000000, ,0,0,0,0,0,0,0,0,1.609976577980000,0.067025906640000
956,"5,140.000000000000000",CONVENCIÓN,M,NORTE DE SANTANDER,54,206,929.661881659999950,En proceso de Aprobación. Sujeto a cambios,"502,622.000000000000000", ,0,0,0,0,0,0,0,0,2.784064773130000,0.076394129861900
957,"5,141.000000000000000",TEORAMA,M,NORTE DE SANTANDER,54,800,924.686953199999950,En proceso de Aprobación. Sujeto a cambios,"502,604.000000000000000", ,0,0,0,0,0,0,0,0,2.474893167360000,0.075963795530800
958,"5,142.000000000000000",LOURDES,M,NORTE DE SANTANDER,54,418,87.722251150000005, ,"502,699.000000000000000", ,0,0,0,0,0,0,0,0,0.459080202635000,0.007190907050180
959,"5,143.000000000000000",PUERTO LIBERTADOR,M,CÓRDOBA,23,580,"1,647.692827300000100", ,"502,701.000000000000000", ,0,0,0,0,0,0,0,0,2.755100870330000,0.134933129782000
960,"5,144.000000000000000",APARTADÓ,M,ANTIOQUIA,05,045,535.765323459999990, ,"502,703.000000000000000", ,0,0,0,0,0,0,0,0,1.274194080430000,0.043849018991700
961,"5,145.000000000000000",CAUCASIA,M,ANTIOQUIA,05,154,"1,367.447132980000100", ,"502,705.000000000000000", ,0,0,0,0,0,0,0,0,2.605354962240000,0.112087862159000
962,"5,146.000000000000000",EL ZULIA,M,NORTE DE SANTANDER,54,261,514.683200650000000, ,"502,955.000000000000000", ,0,0,0,0,0,0,0,0,1.399330057000000,0.042195093317500
963,"5,147.000000000000000",RIONEGRO,M,SANTANDER,68,615,"1,185.032837400000100", ,"502,544.000000000000000", ,0,0,0,0,0,0,0,0,2.987128310960000,0.097061304521600
964,"5,148.000000000000000",San Martín,M,Cesar,20,770,994.608907660000000, ,"502,709.000000000000000", ,0,0,0,0,0,0,0,0,2.037219934190000,0.081557053326700
965,"5,149.000000000000000",LA APARTADA,M,CÓRDOBA,23,350,286.540889049999980, ,"502,941.000000000000000", ,0,0,0,0,0,0,0,0,0.974059412279000,0.023494077593400
966,"5,150.000000000000000",Puerto Wilches,M,Santander,68,575,"1,501.286864380000000", ,"502,943.000000000000000", ,0,0,0,0,0,0,0,0,3.291617990430000,0.123009862691000
967,"5,151.000000000000000",MONTELÍBANO,M,CÓRDOBA,23,466,"1,553.469311800000000", ,"502,945.000000000000000", ,0,0,0,0,0,0,0,0,4.338872857950000,0.127268089510000
968,"5,152.000000000000000",Santa Rosa del Sur,M,Bolívar,13,688,"2,381.836869719999900", ,"502,947.000000000000000", ,0,0,0,0,0,0,0,0,3.299613611340000,0.195247206676000
969,"5,153.000000000000000",Simití,M,Bolívar,13,744,"1,356.888679259999900", ,"502,949.000000000000000", ,0,0,0,0,0,0,0,0,2.511972935130000,0.111249926081000
970,"5,154.000000000000000",NECHÍ,M,ANTIOQUIA,05,495,943.258865300000020, ,"502,953.000000000000000", ,0,0,0,0,0,0,0,0,2.030926552110000,0.077350901530500
971,"5,155.000000000000000",TIERRALTA,M,CÓRDOBA,23,807,"4,918.950906060000300", ,"502,959.000000000000000", ,0,0,0,0,0,0,0,0,3.604119840110000,0.402740157458000
972,"5,156.000000000000000",Río de Oro,M,Cesar,20,614,548.814647300000050, ,"502,963.000000000000000", ,0,0,0,0,0,0,0,0,1.293059193610000,0.045029890943300
973,"5,157.000000000000000",LA PLAYA,M,NORTE DE SANTANDER,54,398,242.511196100000010, ,"502,965.000000000000000", ,0,0,0,0,0,0,0,0,1.093563676710000,0.019897951705900
974,"5,158.000000000000000",BUENAVISTA,M,CÓRDOBA,23,079,840.200244610000030, ,"502,967.000000000000000", ,0,0,0,0,0,0,0,0,1.760123820800000,0.068905435546500
975,"5,159.000000000000000",PUERTO SANTANDER,M,NORTE DE SANTANDER,54,553,44.568596620000001,En proceso de Aprobación. Sujeto a cambios,"502,969.000000000000000", ,0,0,0,0,0,0,0,0,0.493612345020000,0.003647946238380
976,"5,160.000000000000000",Repelón,M,Atlántico,08,606,351.722113589999990, ,"503,127.000000000000000", ,0,0,0,0,0,0,0,0,0.791281529268000,0.029039240942100
977,"5,161.000000000000000",El Guamo,M,Bolívar,13,248,383.211716930000020, ,"503,214.000000000000000", ,0,0,0,0,0,0,0,0,0.841686186838000,0.031596452148100
978,"5,162.000000000000000",Zapayán,M,Magdalena,47,960,352.758321280000020, ,"503,224.000000000000000", ,0,0,0,0,0,0,0,0,1.167265205090000,0.029095811649300
979,"5,163.000000000000000",TUBARÁ,M,ATLÁNTICO,08,832,179.003864810000010,En proceso de Aprobación. Sujeto a cambios,"503,236.000000000000000", ,0,0,0,0,0,0,0,0,0.687711116634000,0.015103144774400
980,"5,164.000000000000000",Sitionuevo,M,Magdalena,47,745,970.204777329999960,En proceso de Aprobación. Sujeto a cambios,"503,250.000000000000000", ,0,0,0,0,0,0,0,0,1.514524312320000,0.080305368305100
981,"5,165.000000000000000",Pijiño del Carmen,M,Magdalena,47,545,663.394306850000020, ,"503,186.000000000000000", ,0,0,0,0,0,0,0,0,2.287375187720000,0.054628567613400
982,"5,166.000000000000000",Santa Ana,M,Magdalena,47,707,"1,118.256856270000100", ,"503,188.000000000000000", ,0,0,0,0,0,0,0,0,2.952085114210000,0.092079950806800
983,"5,167.000000000000000",Zambrano,M,Bolívar,13,894,310.860921690000000, ,"503,190.000000000000000", ,0,0,0,0,0,0,0,0,0.834456576027000,0.025609605536800
984,"5,168.000000000000000",El Carmén de Bolívar,M,Bolívar,13,244,933.860435059999990, ,"503,192.000000000000000", ,0,0,0,0,0,0,0,0,1.979621651720000,0.078070522157700
985,"5,169.000000000000000",ITAGÜÍ,M,ANTIOQUIA,05,360,20.632460150000000, ,"502,023.000000000000000", ,0,0,0,0,0,0,0,0,0.211808510587000,0.001684561467480
986,"5,170.000000000000000",El Paso,M,Cesar,20,250,810.561270919999970, ,"503,194.000000000000000", ,0,0,0,0,0,0,0,0,2.031417229890000,0.066774740127400
987,"5,171.000000000000000",San Jacinto,M,Bolívar,13,654,440.800545759999980, ,"503,196.000000000000000", ,0,0,0,0,0,0,0,0,1.242304514360000,0.036319490023700
988,"5,172.000000000000000",Nueva Granada,M,Magdalena,47,460,843.347347590000030, ,"503,198.000000000000000", ,0,0,0,0,0,0,0,0,1.444680717520000,0.069487542899500
989,"5,173.000000000000000",Ariguaní (El Dificil),M,Magdalena,47,058,"1,132.789408220000000", ,"503,202.000000000000000", ,0,0,0,0,0,0,0,0,1.622993903320000,0.093364488057400
990,"5,174.000000000000000",Tenerife,M,Magdalena,47,798,494.930704359999990, ,"503,204.000000000000000", ,0,0,0,0,0,0,0,0,0.988055666998000,0.040797778417100
991,"5,175.000000000000000",Plato,M,Magdalena,47,555,"1,450.427574979999900", ,"503,206.000000000000000", ,0,0,0,0,0,0,0,0,2.309391769910000,0.119511838239000
992,"5,176.000000000000000",Bosconia,M,Cesar,20,060,587.804821660000020, ,"503,208.000000000000000", ,0,0,0,0,0,0,0,0,1.054072323620000,0.048462410384900
993,"5,177.000000000000000",María La Baja,M,Bolívar,13,442,538.623932119999950, ,"503,210.000000000000000", ,0,0,0,0,0,0,0,0,1.343825293440000,0.046049334506200
994,"5,178.000000000000000",San Juan Nepomuceno,M,Bolívar,13,657,634.559468799999990, ,"503,212.000000000000000", ,0,0,0,0,0,0,0,0,1.501293190170000,0.052305978371600
995,"5,179.000000000000000",San Onofre,M,Sucre,70,713,"1,071.797699300000000",En proceso de Aprobación. Sujeto a cambios,"503,216.000000000000000", ,0,0,0,0,0,0,0,0,2.000755629020000,0.085449788013800
996,"5,180.000000000000000",Chivolo,M,Magdalena,47,170,536.967116690000010, ,"503,218.000000000000000", ,0,0,0,0,0,0,0,0,1.150536654580000,0.044289340224500
997,"5,181.000000000000000",Pedraza,M,Magdalena,47,541,321.268359340000020, ,"503,220.000000000000000", ,0,0,0,0,0,0,0,0,0.921964285679000,0.026499887598500
998,"5,182.000000000000000",JUAN DE ACOSTA,M,ATLÁNTICO,08,372,168.467387059999990,En proceso de Aprobación. Sujeto a cambios,"503,226.000000000000000", ,0,0,0,0,0,0,0,0,0.733569869616000,0.013888475091300
999,"5,183.000000000000000",MALAMBO,M,ATLÁNTICO,08,433,98.963910290000001, ,"503,228.000000000000000", ,0,0,0,0,0,0,0,0,0.481010259102000,0.008181050121320
"1,000","5,184.000000000000000",VILLA DEL ROSARIO,M,NORTE DE SANTANDER,54,874,91.865785939999995,En proceso de Aprobación. Sujeto a cambios,"502,560.000000000000000", ,0,0,0,0,0,0,0,0,0.715186064279000,0.007514622831530
"1,001","5,185.000000000000000",CÚCUTA,M,NORTE DE SANTANDER,54,001,"1,135.853517029999900", ,"502,981.000000000000000", ,0,0,0,0,0,0,0,0,2.784176804220000,0.093036048603700
"1,002","5,186.000000000000000",EL ENCANTO,CD,AMAZONAS,91,263,"10,708.376434100001000",En proceso de Aprobación. Sujeto a cambios,"501,252.000000000000000", ,0,0,0,0,0,0,0,0,8.287695937230000,0.885515856013000
"1,003","5,187.000000000000000",ARAUQUITA,M,ARAUCA,81,065,"3,082.007424530000200",En proceso de Aprobación. Sujeto a cambios,"502,303.000000000000000", ,0,0,0,0,0,0,0,0,3.003559201950000,0.251145834570000
"1,004","5,188.000000000000000",TARAIRA,M,VAUPÉS,97,666,"6,547.174255019999700",En proceso de Aprobación. Sujeto a cambios,"501,267.000000000000000", ,0,0,0,0,0,0,0,0,6.709306704470000,0.525940102288000
"1,005","5,189.000000000000000",Pacoa (Cor. Departamental),CD,Vaupés,97,511,"14,023.016593300001000",En proceso de Aprobación. Sujeto a cambios,"501,285.000000000000000", ,0,0,0,0,0,0,0,0,9.177165928619999,1.133243097840000
"1,006","5,190.000000000000000",Puerto Leguízamo,M,Putumayo,86,573,"10,785.515443700000000",En proceso de Aprobación. Sujeto a cambios,"501,279.000000000000000", ,0,0,0,0,0,0,0,0,7.564720374400000,0.885167617151000
"1,007","5,191.000000000000000",PUERTO ASÍS,M,PUTUMAYO,86,568,"2,813.378257370000000",En proceso de Aprobación. Sujeto a cambios,"501,277.000000000000000", ,0,0,0,0,0,0,0,0,3.616444901960000,0.228721644818000
"1,008","5,192.000000000000000",PUERTO ALEGRÍA,CD,AMAZONAS,91,530,"8,406.709427570000100",En proceso de Aprobación. Sujeto a cambios,"501,257.000000000000000", ,0,0,0,0,0,0,0,0,4.777814771370000,0.690133233607000
"1,009","5,193.000000000000000",Clemencia,M,Bolívar,13,222,86.040802020000001, ,"503,129.000000000000000", ,0,0,0,0,0,0,0,0,0.680806986002000,0.007086914306940
"1,010","5,194.000000000000000",Pivijai,M,Magdalena,47,551,"1,639.806342359999900", ,"503,135.000000000000000", ,0,0,0,0,0,0,0,0,2.218015561660000,0.135394415005000
"1,011","5,195.000000000000000",Sabanalarga,M,Atlántico,08,638,396.907825849999990, ,"503,143.000000000000000", ,0,0,0,0,0,0,0,0,0.923787306791000,0.032784936858400
"1,012","5,196.000000000000000",Ponedera,M,Atlántico,08,560,204.737061360000010, ,"503,145.000000000000000", ,0,0,0,0,0,0,0,0,0.754063984228000,0.016911249064500
"1,013","5,197.000000000000000",Pueblo Bello,M,Cesar,20,570,745.728615089999950, ,"503,147.000000000000000", ,0,0,0,0,0,0,0,0,1.718159015170000,0.061577260437400
"1,014","5,198.000000000000000",Palmar de Varela,M,Atlántico,08,520,91.493054130000004, ,"503,149.000000000000000", ,0,0,0,0,0,0,0,0,0.423577204939000,0.007559810744170
"1,015","5,199.000000000000000",Remolino,M,Magdalena,47,605,597.495123909999960, ,"503,151.000000000000000", ,0,0,0,0,0,0,0,0,1.174719760780000,0.049365258430400
"1,016","5,200.000000000000000",Santo Tomás,M,Atlántico,08,685,65.921203660000003, ,"503,155.000000000000000", ,0,0,0,0,0,0,0,0,0.416365270603000,0.005447682029460
"1,017","5,201.000000000000000",Piojó,M,Atlántico,08,549,252.300851249999990,En proceso de Aprobación. Sujeto a cambios,"503,161.000000000000000", ,0,0,0,0,0,0,0,0,0.733193864063000,0.021013355959000
"1,018","5,202.000000000000000",SABANAGRANDE,M,ATLÁNTICO,08,634,42.391132190000000, ,"503,165.000000000000000", ,0,0,0,0,0,0,0,0,0.282374325804000,0.003503835139250
"1,019","5,203.000000000000000",Baranoa,M,Atlántico,08,078,121.154366120000010, ,"503,167.000000000000000", ,0,0,0,0,0,0,0,0,0.674035439690000,0.010013133034400
"1,020","5,204.000000000000000",Valledupar,M,Cesar,20,001,"4,181.257371560000100", ,"503,169.000000000000000", ,0,0,0,0,0,0,0,0,4.564052934590000,0.345155167353000
"1,021","5,205.000000000000000",Aracataca,M,Magdalena,47,053,"1,745.003733909999900", ,"503,171.000000000000000", ,0,0,0,0,0,0,0,0,2.532432197680000,0.144179573184000
"1,022","5,206.000000000000000",Usiacurí,M,Atlántico,08,849,103.727199870000010, ,"503,157.000000000000000", ,0,0,0,0,0,0,0,0,0.535495607000000,0.008403615019630
"1,023","5,207.000000000000000",Lorica,M,Córdoba,23,417,949.092981779999950, ,"502,634.000000000000000", ,0,0,0,0,0,0,0,0,2.025367823050000,0.077997240186700
"1,024","5,208.000000000000000",Manaure,M,La Guajira,44,560,"1,622.349763290000100",En proceso de Aprobación. Sujeto a cambios,"503,175.000000000000000", ,0,0,0,0,0,0,0,0,2.056146364530000,0.134273103470000
"1,025","5,209.000000000000000",SAN ANDRÉS,SIN,SAN ANDRÉS PROVIDENCIA Y SANTA CATALINA,88,001,27.300475859999999,En proceso de Aprobación. Sujeto a cambios,"503,179.000000000000000", ,0,0,0,0,0,0,0,0,0.358010855993000,0.002232222085110
"1,026","5,210.000000000000000",SAN ANDRES Y  PROVIDENCIA (Santa Isabel),M,SAN ANDRÉS PROVIDENCIA Y SANTA CATALINA,88,564,22.414577550000001,En proceso de Aprobación. Sujeto a cambios,"503,180.000000000000000", ,0,0,0,0,0,0,0,0,0.294392581734000,0.001841503313290
"1,027","5,211.000000000000000",GUACHUCAL,M,NARIÑO,52,317,156.614346149999990, ,"501,307.000000000000000", ,0,0,0,0,0,0,0,0,0.706503552543000,0.012673081035800
"1,028","5,212.000000000000000",SAMANIEGO,M,NARIÑO,52,678,604.435842859999980, ,"501,402.000000000000000", ,0,0,0,0,0,0,0,0,1.762915296450000,0.048923371122900
"1,029","5,213.000000000000000",FLORENCIA,M,CAUCA,19,290,56.863039950000001, ,"501,428.000000000000000", ,0,0,0,0,0,0,0,0,0.348312993622000,0.004608756138500
"1,030","5,214.000000000000000",ACEVEDO,M,HUILA,41,006,538.874698289999970, ,"501,439.000000000000000", ,0,0,0,0,0,0,0,0,1.131787714930000,0.043748167945500
"1,031","5,215.000000000000000",MOTAVITA,M,BOYACÁ,15,476,59.805731459999997, ,"501,783.000000000000000", ,0,0,0,0,0,0,0,0,0.352210521597000,0.004880670845270
"1,032","5,216.000000000000000",SUTAMARCHÁN,M,BOYACÁ,15,776,100.577243740000000, ,"501,793.000000000000000", ,0,0,0,0,0,0,0,0,0.446495476960000,0.008209171555320
"1,033","5,217.000000000000000",VILLA DE LEIVA,M,BOYACÁ,15,407,127.563926760000000, ,"501,803.000000000000000", ,0,0,0,0,0,0,0,0,0.587920758172000,0.010411918427600
"1,034","5,218.000000000000000",LLORÓ,M,CHOCÓ,27,413,833.482253809999970, ,"501,813.000000000000000", ,0,0,0,0,0,0,0,0,1.713649325520000,0.067917360339300
"1,035","5,219.000000000000000",PAYA,M,BOYACÁ,15,533,443.383617580000020, ,"501,822.000000000000000", ,0,0,0,0,0,0,0,0,1.112402907570000,0.036158184679300
"1,036","5,220.000000000000000",GUAYABAL DE SÍQUIMA,M,CUNDINAMARCA,25,328,61.800418579999999, ,"501,936.000000000000000", ,0,0,0,0,0,0,0,0,0.427893416815000,0.005038240089530
"1,037","5,221.000000000000000",SOPÓ,M,CUNDINAMARCA,25,758,110.944040130000000, ,"501,948.000000000000000", ,0,0,0,0,0,0,0,0,0.551980154631000,0.009045182353590
"1,038","5,222.000000000000000",GUATAVITA,M,CUNDINAMARCA,25,326,252.298620239999990, ,"501,958.000000000000000", ,0,0,0,0,0,0,0,0,0.729864003722000,0.020569940893100
"1,039","5,223.000000000000000",TABIO,M,CUNDINAMARCA,25,785,75.591014909999998, ,"501,970.000000000000000", ,0,0,0,0,0,0,0,0,0.387903504377000,0.006163470097590
"1,040","5,224.000000000000000",OTANCHE,M,BOYACÁ,15,507,475.384173739999990, ,"502,369.000000000000000", ,0,0,0,0,0,0,0,0,1.298986379810000,0.038810791231600
"1,041","5,225.000000000000000",TARSO,M,ANTIOQUIA,05,792,119.781645119999990, ,"502,380.000000000000000", ,0,0,0,0,0,0,0,0,0.448003028846000,0.009772008164720
"1,042","5,226.000000000000000",TASCO,M,BOYACÁ,15,790,210.263162069999990, ,"502,390.000000000000000", ,0,0,0,0,0,0,0,0,0.795070911151000,0.017160451631200
"1,043","5,227.000000000000000",GUAVATÁ,M,SANTANDER,68,324,83.184273030000000, ,"502,400.000000000000000", ,0,0,0,0,0,0,0,0,0.438113028923000,0.006793263747560
"1,044","5,228.000000000000000",SANTA ROSA DE VITERBO,M,BOYACÁ,15,693,118.037901890000000, ,"502,412.000000000000000", ,0,0,0,0,0,0,0,0,0.712803362805000,0.009635666888110
